"","hh_id","item_id","l_14_22","l_expenditure","elc_aggr_tier","locality"
"6332",2013504361003,"Mobile phone top-up  or bills","No",NA,"Tier 0",0
"6333",2013504361003,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"6334",2013504361003,"House Rent","No",NA,"Tier 0",0
"6335",2013504361003,"Transportation costs ","No",NA,"Tier 0",0
"6336",2013504361003,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"6337",2013504361004,"Medical/pharmacy expenses ","Yes",500,"Tier 0",0
"6338",2013504361004,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","No",NA,"Tier 0",0
"6339",2013504361004,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"6340",2013504361004,"Electricity and other fuels ","No",NA,"Tier 0",0
"6341",2013504361004,"Mobile phone top-up  or bills","Yes",200,"Tier 0",0
"6342",2013504361004,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"6343",2013504361004,"House Rent","No",NA,"Tier 0",0
"6344",2013504361004,"Transportation costs ","No",NA,"Tier 0",0
"6345",2013504361004,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"6346",2013504361005,"Medical/pharmacy expenses ","No",NA,"Tier 0",0
"6347",2013504361005,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",300,"Tier 0",0
"6348",2013504361005,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"6349",2013504361005,"Electricity and other fuels ","No",NA,"Tier 0",0
"6350",2013504361005,"Mobile phone top-up  or bills","No",NA,"Tier 0",0
"6351",2013504361005,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"6352",2013504361005,"House Rent","No",NA,"Tier 0",0
"6353",2013504361005,"Transportation costs ","Yes",3000,"Tier 0",0
"6354",2013504361005,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"6355",2013504361701,"Medical/pharmacy expenses ","No",NA,"Tier 0",0
"6356",2013504361701,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",2500,"Tier 0",0
"6357",2013504361701,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"6358",2013504361701,"Electricity and other fuels ","No",NA,"Tier 0",0
"6359",2013504361701,"Mobile phone top-up  or bills","No",NA,"Tier 0",0
"6360",2013504361701,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"6361",2013504361701,"House Rent","No",NA,"Tier 0",0
"6362",2013504361701,"Transportation costs ","No",NA,"Tier 0",0
"6363",2013504361701,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"6364",2013504361702,"Medical/pharmacy expenses ","No",NA,"Tier 0",0
"6365",2013504361702,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",2000,"Tier 0",0
"6366",2013504361702,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"6367",2013504361702,"Electricity and other fuels ","No",NA,"Tier 0",0
"6368",2013504361702,"Mobile phone top-up  or bills","No",NA,"Tier 0",0
"6369",2013504361702,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"6370",2013504361702,"House Rent","No",NA,"Tier 0",0
"6371",2013504361702,"Transportation costs ","No",NA,"Tier 0",0
"6372",2013504361702,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"6373",2013504362601,"Medical/pharmacy expenses ","No",NA,"Tier 0",0
"6374",2013504362601,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",1500,"Tier 0",0
"6375",2013504362601,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"6376",2013504362601,"Electricity and other fuels ","No",NA,"Tier 0",0
"6377",2013504362601,"Mobile phone top-up  or bills","No",NA,"Tier 0",0
"6378",2013504362601,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"6379",2013504362601,"House Rent","No",NA,"Tier 0",0
"6380",2013504362601,"Transportation costs ","No",NA,"Tier 0",0
"6381",2013504362601,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"6382",2013504363302,"Medical/pharmacy expenses ","No",NA,"Tier 0",0
"6383",2013504363302,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",800,"Tier 0",0
"6384",2013504363302,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"6385",2013504363302,"Electricity and other fuels ","No",NA,"Tier 0",0
"6386",2013504363302,"Mobile phone top-up  or bills","Yes",600,"Tier 0",0
"6387",2013504363302,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"6388",2013504363302,"House Rent","No",NA,"Tier 0",0
"6389",2013504363302,"Transportation costs ","Yes",350,"Tier 0",0
"6390",2013504363302,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"6391",2013504363303,"Medical/pharmacy expenses ","No",NA,"Tier 0",0
"6392",2013504363303,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","No",NA,"Tier 0",0
"6393",2013504363303,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"6394",2013504363303,"Electricity and other fuels ","No",NA,"Tier 0",0
"6395",2013504363303,"Mobile phone top-up  or bills","Yes",200,"Tier 0",0
"6396",2013504363303,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"6397",2013504363303,"House Rent","No",NA,"Tier 0",0
"6398",2013504363303,"Transportation costs ","No",NA,"Tier 0",0
"6399",2013504363303,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"6400",2013504363304,"Medical/pharmacy expenses ","No",NA,"Tier 0",0
"6401",2013504363304,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",1000,"Tier 0",0
"6402",2013504363304,"Water supply for drinking and other uses ","No",NA,"Tier 0",0
"6403",2013504363304,"Electricity and other fuels ","No",NA,"Tier 0",0
"6404",2013504363304,"Mobile phone top-up  or bills","No",NA,"Tier 0",0
"6405",2013504363304,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",0
"6406",2013504363304,"House Rent","No",NA,"Tier 0",0
"6407",2013504363304,"Transportation costs ","No",NA,"Tier 0",0
"6408",2013504363304,"Other recurring monthly expenditure ","No",NA,"Tier 0",0
"6409",3001512660301,"Medical/pharmacy expenses ","No",NA,"Tier 0",1
"6410",3001512660301,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",700,"Tier 0",1
"6411",3001512660301,"Water supply for drinking and other uses ","Yes",800,"Tier 0",1
"6412",3001512660301,"Electricity and other fuels ","No",NA,"Tier 0",1
"6413",3001512660301,"Mobile phone top-up  or bills","Yes",800,"Tier 0",1
"6414",3001512660301,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",1
"6415",3001512660301,"House Rent","No",NA,"Tier 0",1
"6416",3001512660301,"Transportation costs ","Yes",1800,"Tier 0",1
"6417",3001512660301,"Other recurring monthly expenditure ","No",NA,"Tier 0",1
"6418",3001512660701,"Medical/pharmacy expenses ","No",NA,"Tier 0",1
"6419",3001512660701,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",900,"Tier 0",1
"6420",3001512660701,"Water supply for drinking and other uses ","No",NA,"Tier 0",1
"6421",3001512660701,"Electricity and other fuels ","No",NA,"Tier 0",1
"6422",3001512660701,"Mobile phone top-up  or bills","Yes",1800,"Tier 0",1
"6423",3001512660701,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",1
"6424",3001512660701,"House Rent","No",NA,"Tier 0",1
"6425",3001512660701,"Transportation costs ","Yes",4500,"Tier 0",1
"6426",3001512660701,"Other recurring monthly expenditure ","No",NA,"Tier 0",1
"6427",3001512661101,"Medical/pharmacy expenses ","Yes",3000,"Tier 3",1
"6428",3001512661101,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",1000,"Tier 3",1
"6429",3001512661101,"Water supply for drinking and other uses ","No",NA,"Tier 3",1
"6430",3001512661101,"Electricity and other fuels ","Yes",500,"Tier 3",1
"6431",3001512661101,"Mobile phone top-up  or bills","Yes",1000,"Tier 3",1
"6432",3001512661101,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 3",1
"6433",3001512661101,"House Rent","No",NA,"Tier 3",1
"6434",3001512661101,"Transportation costs ","Yes",900,"Tier 3",1
"6435",3001512661101,"Other recurring monthly expenditure ","No",NA,"Tier 3",1
"6436",3001512661501,"Medical/pharmacy expenses ","Yes",20000,"Tier 0",1
"6437",3001512661501,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",5000,"Tier 0",1
"6438",3001512661501,"Water supply for drinking and other uses ","No",NA,"Tier 0",1
"6439",3001512661501,"Electricity and other fuels ","Yes",2000,"Tier 0",1
"6440",3001512661501,"Mobile phone top-up  or bills","Yes",500,"Tier 0",1
"6441",3001512661501,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",1
"6442",3001512661501,"House Rent","No",NA,"Tier 0",1
"6443",3001512661501,"Transportation costs ","No",NA,"Tier 0",1
"6444",3001512661501,"Other recurring monthly expenditure ","No",NA,"Tier 0",1
"6445",3001512661601,"Medical/pharmacy expenses ","Yes",8000,"Tier 3",1
"6446",3001512661601,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",2000,"Tier 3",1
"6447",3001512661601,"Water supply for drinking and other uses ","Yes",100,"Tier 3",1
"6448",3001512661601,"Electricity and other fuels ","Yes",2000,"Tier 3",1
"6449",3001512661601,"Mobile phone top-up  or bills","No",NA,"Tier 3",1
"6450",3001512661601,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 3",1
"6451",3001512661601,"House Rent","No",NA,"Tier 3",1
"6452",3001512661601,"Transportation costs ","No",NA,"Tier 3",1
"6453",3001512661601,"Other recurring monthly expenditure ","No",NA,"Tier 3",1
"6454",3001512662201,"Medical/pharmacy expenses ","Yes",800,"Tier 0",1
"6455",3001512662201,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",350,"Tier 0",1
"6456",3001512662201,"Water supply for drinking and other uses ","No",NA,"Tier 0",1
"6457",3001512662201,"Electricity and other fuels ","Yes",3000,"Tier 0",1
"6458",3001512662201,"Mobile phone top-up  or bills","Yes",500,"Tier 0",1
"6459",3001512662201,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",1
"6460",3001512662201,"House Rent","No",NA,"Tier 0",1
"6461",3001512662201,"Transportation costs ","Yes",1500,"Tier 0",1
"6462",3001512662201,"Other recurring monthly expenditure ","No",NA,"Tier 0",1
"6463",3001512662301,"Medical/pharmacy expenses ","Yes",1000,"Tier 0",1
"6464",3001512662301,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",150,"Tier 0",1
"6465",3001512662301,"Water supply for drinking and other uses ","No",NA,"Tier 0",1
"6466",3001512662301,"Electricity and other fuels ","Yes",1500,"Tier 0",1
"6467",3001512662301,"Mobile phone top-up  or bills","No",NA,"Tier 0",1
"6468",3001512662301,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",1
"6469",3001512662301,"House Rent","No",NA,"Tier 0",1
"6470",3001512662301,"Transportation costs ","No",NA,"Tier 0",1
"6471",3001512662301,"Other recurring monthly expenditure ","No",NA,"Tier 0",1
"6472",3001512662302,"Medical/pharmacy expenses ","Yes",500,"Tier 0",1
"6473",3001512662302,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",400,"Tier 0",1
"6474",3001512662302,"Water supply for drinking and other uses ","No",NA,"Tier 0",1
"6475",3001512662302,"Electricity and other fuels ","Yes",4500,"Tier 0",1
"6476",3001512662302,"Mobile phone top-up  or bills","No",NA,"Tier 0",1
"6477",3001512662302,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",1
"6478",3001512662302,"House Rent","Yes",30000,"Tier 0",1
"6479",3001512662302,"Transportation costs ","No",NA,"Tier 0",1
"6480",3001512662302,"Other recurring monthly expenditure ","No",NA,"Tier 0",1
"6481",3001512662502,"Medical/pharmacy expenses ","Yes",9000,"Tier 0",1
"6482",3001512662502,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",650,"Tier 0",1
"6483",3001512662502,"Water supply for drinking and other uses ","Yes",120,"Tier 0",1
"6484",3001512662502,"Electricity and other fuels ","Yes",3000,"Tier 0",1
"6485",3001512662502,"Mobile phone top-up  or bills","No",NA,"Tier 0",1
"6486",3001512662502,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",1
"6487",3001512662502,"House Rent","No",NA,"Tier 0",1
"6488",3001512662502,"Transportation costs ","Yes",500,"Tier 0",1
"6489",3001512662502,"Other recurring monthly expenditure ","No",NA,"Tier 0",1
"6490",3001512662503,"Medical/pharmacy expenses ","No",NA,"Tier 0",1
"6491",3001512662503,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",1000,"Tier 0",1
"6492",3001512662503,"Water supply for drinking and other uses ","Yes",320,"Tier 0",1
"6493",3001512662503,"Electricity and other fuels ","Yes",2000,"Tier 0",1
"6494",3001512662503,"Mobile phone top-up  or bills","Yes",3000,"Tier 0",1
"6495",3001512662503,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",1
"6496",3001512662503,"House Rent","No",NA,"Tier 0",1
"6497",3001512662503,"Transportation costs ","No",NA,"Tier 0",1
"6498",3001512662503,"Other recurring monthly expenditure ","No",NA,"Tier 0",1
"6499",3001512662601,"Medical/pharmacy expenses ","No",NA,"Tier 0",1
"6500",3001512662601,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",650,"Tier 0",1
"6501",3001512662601,"Water supply for drinking and other uses ","Yes",400,"Tier 0",1
"6502",3001512662601,"Electricity and other fuels ","Yes",1600,"Tier 0",1
"6503",3001512662601,"Mobile phone top-up  or bills","Yes",2000,"Tier 0",1
"6504",3001512662601,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",1
"6505",3001512662601,"House Rent","No",NA,"Tier 0",1
"6506",3001512662601,"Transportation costs ","No",NA,"Tier 0",1
"6507",3001512662601,"Other recurring monthly expenditure ","No",NA,"Tier 0",1
"6508",3001512662701,"Medical/pharmacy expenses ","No",NA,"Tier 3",1
"6509",3001512662701,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",600,"Tier 3",1
"6510",3001512662701,"Water supply for drinking and other uses ","No",NA,"Tier 3",1
"6511",3001512662701,"Electricity and other fuels ","Yes",1000,"Tier 3",1
"6512",3001512662701,"Mobile phone top-up  or bills","Yes",500,"Tier 3",1
"6513",3001512662701,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 3",1
"6514",3001512662701,"House Rent","No",NA,"Tier 3",1
"6515",3001512662701,"Transportation costs ","Yes",8000,"Tier 3",1
"6516",3001512662701,"Other recurring monthly expenditure ","No",NA,"Tier 3",1
"6517",3001512662801,"Medical/pharmacy expenses ","No",NA,"Tier 0",1
"6518",3001512662801,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",500,"Tier 0",1
"6519",3001512662801,"Water supply for drinking and other uses ","No",NA,"Tier 0",1
"6520",3001512662801,"Electricity and other fuels ","No",NA,"Tier 0",1
"6521",3001512662801,"Mobile phone top-up  or bills","No",NA,"Tier 0",1
"6522",3001512662801,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",1
"6523",3001512662801,"House Rent","No",NA,"Tier 0",1
"6524",3001512662801,"Transportation costs ","Yes",3500,"Tier 0",1
"6525",3001512662801,"Other recurring monthly expenditure ","No",NA,"Tier 0",1
"6526",3001512662901,"Medical/pharmacy expenses ","Yes",3000,"Tier 0",1
"6527",3001512662901,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",1000,"Tier 0",1
"6528",3001512662901,"Water supply for drinking and other uses ","No",NA,"Tier 0",1
"6529",3001512662901,"Electricity and other fuels ","No",NA,"Tier 0",1
"6530",3001512662901,"Mobile phone top-up  or bills","No",NA,"Tier 0",1
"6531",3001512662901,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",1
"6532",3001512662901,"House Rent","No",NA,"Tier 0",1
"6533",3001512662901,"Transportation costs ","Yes",20000,"Tier 0",1
"6534",3001512662901,"Other recurring monthly expenditure ","No",NA,"Tier 0",1
"6535",3001512840101,"Medical/pharmacy expenses ","No",NA,"Tier 0",1
"6536",3001512840101,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",200,"Tier 0",1
"6537",3001512840101,"Water supply for drinking and other uses ","No",NA,"Tier 0",1
"6538",3001512840101,"Electricity and other fuels ","No",NA,"Tier 0",1
"6539",3001512840101,"Mobile phone top-up  or bills","Yes",200,"Tier 0",1
"6540",3001512840101,"Internet, land phone, dish, cable, and other household communication","No",NA,"Tier 0",1
"6541",3001512840101,"House Rent","No",NA,"Tier 0",1
"6542",3001512840101,"Transportation costs ","No",NA,"Tier 0",1
"6543",3001512840101,"Other recurring monthly expenditure ","No",NA,"Tier 0",1
"6544",3001512840201,"Medical/pharmacy expenses ","No",NA,"Tier 0",1
"6545",3001512840201,"Soaps, disinfectants and cleaning supplies; cosmetics and toiletries","Yes",3000,"Tier 0",1
