"","hh_id","e1","c136__1","c136__2","c136__3","e_start","index_random_2","index_random_3","random_percentage_3","e_2","solar_system","solar_full_price","solar_price","e_amount","e_3","e_3b","e_3b_oth","e_4","e_4b","e_4b_oth","e_5","e_5b","e_5b_oth","e_6","e_7","e_7_oth","elc_aggr_tier","locality"
"537",2009502384503,"No","No","No","No","2017-11-29T05:05:37",0,2,1,1,"Tier 1",9000,9000,9000,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"","Tier 0",1
"538",2009502386402,"Yes","No","No","No","2017-11-29T05:16:58",1,2,1,1,"Tier 2",1e+05,1e+05,1e+05,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","Tier 4",1
"539",2009502386410,"Yes","No","No","No","2017-11-29T06:17:15",0,2,1,1,"Tier 1",9000,9000,9000,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","Tier 4",1
"540",2009502386703,"Yes","No","No","No","2017-11-29T07:57:36",0,1,0.66,1,"Tier 1",9000,5940,5940,"No","I am satisfied with my current electricity/energy source","",NA,NA,"",NA,NA,"",NA,NA,"","Tier 4",1
"541",2009502386901,"No","No","No","No","2017-11-29T07:47:14",1,2,1,1,"Tier 2",1e+05,1e+05,1e+05,"No","I am satisfied with my current electricity/energy source","",NA,NA,"",NA,NA,"",NA,NA,"","Tier 0",1
"542",2009502387002,"Yes","No","No","No","2017-12-01T11:29:39",0,2,1,1,"Tier 1",9000,9000,9000,"No","I am satisfied with my current electricity/energy source","",NA,NA,"",NA,NA,"",NA,NA,"","Tier 4",1
"543",2009502387701,"Yes","No","No","No","2017-11-29T08:41:00",0,2,1,1,"Tier 1",9000,9000,9000,"No","I am satisfied with my current electricity/energy source","",NA,NA,"",NA,NA,"",NA,NA,"","Tier 3",1
"544",2009502387901,"Yes","No","No","No","2017-11-29T07:03:36",0,2,1,1,"Tier 1",9000,9000,9000,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"","Tier 3",1
"545",2009502388401,"No","No","No","No","2017-12-01T12:14:09-05:00",1,0,0.33,1,"Tier 2",1e+05,33000,33000,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","Tier 0",1
"546",2009502560101,"No","No","No","No","2017-11-23T06:58:58-05:00",0,2,1,1,"Tier 1",9000,9000,9000,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"","Tier 0",1
"547",2009502560301,"Yes","No","No","No","2017-11-23T05:18:50-05:00",0,2,1,4,"Tier 1",9000,9000,9000,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"","Tier 2",1
"548",2009502561902,"Yes","No","No","No","2017-11-23T08:10:31-05:00",1,1,0.66,1,"Tier 2",1e+05,66000,66000,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"","Tier 3",1
"549",2009502562101,"No","No","No","No","2017-11-23T07:10:52-05:00",1,1,0.66,2,"Tier 2",1e+05,66000,66000,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"","Tier 0",1
"550",2009502562105,"Yes","No","No","No","2017-11-22T07:16:58-05:00",1,2,1,1,"Tier 2",1e+05,1e+05,1e+05,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","I am satisfied with my current electricity/energy source","",NA,NA,"","Tier 3",1
"551",2009502562802,"Yes","No","No","No","2017-11-23T05:16:36-05:00",0,0,0.33,1,"Tier 1",9000,2970,2970,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"","Tier 3",1
"552",2009502563901,"Yes","No","No","No","2017-11-22T05:08:25-05:00",1,2,1,1,"Tier 2",1e+05,1e+05,1e+05,"No","Cannot afford the payment","","Yes",NA,"",NA,NA,"",NA,NA,"","Tier 3",1
"553",2009502564101,"Yes","No","No","No","2017-11-23T05:40:18-05:00",0,1,0.66,1,"Tier 1",9000,5940,5940,"No","Cannot afford the payment","","No","Cannot afford the payment","","Don't know","Cannot afford the payment","","Yes",NA,"","Tier 2",1
"554",2009502564902,"No","No","No","No","2017-11-23T07:42:36-05:00",1,2,1,1,"Tier 2",1e+05,1e+05,1e+05,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","Tier 0",1
"555",2009502565602,"Yes","No","No","No","2017-11-23T08:34:28-05:00",0,2,1,1,"Tier 1",9000,9000,9000,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"","Tier 2",1
"556",2009502565802,"Yes","No","No","No","2017-11-22T06:06:03-05:00",0,2,1,1,"Tier 1",9000,9000,9000,"No","Cannot afford the payment","","No","I am satisfied with my current electricity/energy source","",NA,NA,"",NA,NA,"","Tier 3",1
"557",2009502566402,"No","No","No","No","2017-11-23T06:23:36-05:00",1,2,1,1,"Tier 2",1e+05,1e+05,1e+05,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","Yes",NA,"","Tier 0",1
"558",2009502566403,"Yes","No","No","No","2017-11-23T09:13:51-05:00",0,2,1,1,"Tier 1",9000,9000,9000,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"","Tier 3",1
"559",2009512820210,"No","No","No","No","2017-11-29T05:18:19",1,1,0.66,1,"Tier 2",1e+05,66000,66000,"No","Cannot afford the payment","","No","Cannot afford the payment","","Yes",NA,"",NA,NA,"","Tier 0",0
"560",2009512820305,"No","No","No","No","2017-11-30T04:54:11",0,1,0.66,1,"Tier 1",9000,5940,5940,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"","Tier 0",0
"561",2009512820308,"No","No","No","No","2017-11-30T06:02:32",0,1,0.66,1,"Tier 1",9000,5940,5940,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"","Tier 0",0
"562",2009512820502,"No","No","No","No","2017-11-30T05:35:06",1,2,1,1,"Tier 2",1e+05,1e+05,1e+05,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"","Tier 0",0
"563",2009512820515,"No","No","No","No","2017-11-30T07:17:15",1,2,1,1,"Tier 2",1e+05,1e+05,1e+05,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","Tier 0",0
"564",2009512820516,"No","No","No","No","2017-11-30T05:07:43",1,2,1,1,"Tier 2",1e+05,1e+05,1e+05,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","Tier 0",0
"565",2009512821016,"No","No","No","No","2017-11-30T05:18:36",0,0,0.33,1,"Tier 1",9000,2970,2970,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"","Tier 0",0
"566",2009512821105,"No","No","No","No","2017-11-30T06:57:17",0,2,1,1,"Tier 1",9000,9000,9000,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"","Tier 0",0
"567",2009512821504,"No","No","No","No","2017-11-30T05:05:33",1,0,0.33,1,"Tier 2",1e+05,33000,33000,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"","Tier 0",0
"568",2009512821505,"No","No","No","No","2017-11-30T05:49:16",1,1,0.66,1,"Tier 2",1e+05,66000,66000,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"","Tier 0",0
"569",2009512821506,"No","No","No","No","2017-11-30T04:52:44",0,2,1,1,"Tier 1",9000,9000,9000,"No","Cannot afford the payment","","No","Cannot afford the payment","","Yes",NA,"",NA,NA,"","Tier 0",0
"570",2009512822003,"No","No","No","No","2017-11-30T05:48:02",0,2,1,1,"Tier 1",9000,9000,9000,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","Yes",NA,"","Tier 0",0
"571",2009512822101,"No","No","No","No","2017-11-30T06:51:33",1,1,0.66,1,"Tier 2",1e+05,66000,66000,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"","Tier 0",0
"572",2009512823010,"No","No","No","No","2017-11-30T06:59:44",1,2,1,1,"Tier 2",1e+05,1e+05,1e+05,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","Tier 0",0
"573",2010506000501,"Yes","No","No","No","2017-11-21T07:59:56-05:00",0,0,0.33,1,"Tier 1",9000,2970,2970,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"","Tier 2",0
"574",2010506000601,"No","No","No","No","2017-11-21T10:26:23-05:00",0,0,0.33,1,"Tier 1",9000,2970,2970,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"","Tier 0",0
"575",2010506000801,"No","No","No","No","2017-11-21T06:52:05-05:00",0,2,1,2,"Tier 1",9000,9000,9000,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"","Tier 0",0
"576",2010506000901,"No","No","No","No","2017-11-21T05:53:26-05:00",0,2,1,1,"Tier 1",9000,9000,9000,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"","Tier 0",0
"577",2010506001301,"No","No","No","No","2017-11-21T05:06:15-05:00",1,1,0.66,1,"Tier 2",1e+05,66000,66000,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"","Tier 0",0
"578",2010506001601,"No","No","No","No","2017-11-21T05:45:46-05:00",1,0,0.33,1,"Tier 2",1e+05,33000,33000,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"","Tier 0",0
"579",2010506001701,"No","No","No","No","2017-11-21T06:12:05-05:00",1,2,1,1,"Tier 2",1e+05,1e+05,1e+05,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","Tier 0",0
"580",2010506001802,"No","No","No","No","2017-11-21T08:27:13-05:00",0,2,1,1,"Tier 1",9000,9000,9000,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"","Tier 0",0
"581",2010506001901,"No","No","No","No","2017-11-21T05:41:33-05:00",1,0,0.33,1,"Tier 2",1e+05,33000,33000,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"","Tier 0",0
"582",2010506002001,"No","No","No","No","2017-11-21T06:45:33-05:00",1,0,0.33,1,"Tier 2",1e+05,33000,33000,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"","Tier 0",0
"583",2010506002002,"No","No","No","No","2017-11-21T05:30:26-05:00",0,0,0.33,1,"Tier 1",9000,2970,2970,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"","Tier 0",0
"584",2010506002201,"No","No","No","No","2017-11-21T06:38:30-05:00",1,1,0.66,10,"Tier 2",1e+05,66000,66000,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"","Tier 0",0
"585",2010506002402,"No","No","No","No","2017-11-21T07:09:23-05:00",0,1,0.66,2,"Tier 1",9000,5940,5940,"No","Cannot afford the payment","","Yes",NA,"",NA,NA,"",NA,NA,"","Tier 0",0
"586",2010506002501,"No","No","No","No","2017-11-21T09:24:18-05:00",0,2,1,1,"Tier 1",9000,9000,9000,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"","Tier 0",0
"587",2010519140102,"No","No","No","No","2017-11-20T05:06:56-05:00",1,2,1,1,"Tier 2",1e+05,1e+05,1e+05,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","Yes",NA,"","Tier 0",1
"588",2010519140103,"No","No","No","No","2017-11-21T05:20:17-05:00",1,1,0.66,1,"Tier 2",1e+05,66000,66000,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"","Tier 0",1
"589",2010519140201,"No","No","No","No","2017-11-21T06:34:40-05:00",0,2,1,3,"Tier 1",9000,9000,9000,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"","Tier 0",1
"590",2010519140801,"No","No","No","No","2017-11-21T07:05:42-05:00",0,2,1,1,"Tier 1",9000,9000,9000,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","Maintenance/servicing of device is not available","","No","Maintenance/servicing of device is not available","","Tier 0",1
"591",2010519140803,"No","No","No","No","2017-11-20T07:08:47-05:00",0,1,0.66,1,"Tier 1",9000,5940,5940,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","Tier 0",1
"592",2010519141001,"No","No","No","No","2017-11-21T05:16:39-05:00",1,2,1,1,"Tier 2",1e+05,1e+05,1e+05,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","Tier 0",1
"593",2010519141002,"No","No","No","No","2017-11-21T05:24:50-05:00",1,1,0.66,1,"Tier 2",1e+05,66000,66000,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"","Tier 0",1
"594",2010519142001,"No","No","No","No","2017-11-21T05:11:34-05:00",1,2,1,1,"Tier 2",1e+05,1e+05,1e+05,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","Tier 0",1
"595",2010519142002,"No","No","No","No","2017-11-21T06:13:30-05:00",1,1,0.66,1,"Tier 2",1e+05,66000,66000,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"","Tier 0",1
"596",2010519142003,"No","No","No","No","2017-11-21T07:21:45-05:00",1,1,0.66,1,"Tier 2",1e+05,66000,66000,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"","Tier 0",1
"597",2010519142301,"No","No","No","No","2017-11-21T05:59:35-05:00",0,2,1,1,"Tier 1",9000,9000,9000,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"","Tier 0",1
"598",2010519142402,"No","No","No","No","2017-11-21T06:43:35-05:00",1,1,0.66,1,"Tier 2",1e+05,66000,66000,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"","Tier 0",1
"599",2010519142801,"No","No","No","No","2017-11-21T07:19:00-05:00",1,1,0.66,1,"Tier 2",1e+05,66000,66000,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"","Tier 0",1
"600",2010519142901,"No","No","No","No","2017-11-20T06:36:15-05:00",0,2,1,1,"Tier 1",9000,9000,9000,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","Tier 0",1
"601",2011512800801,"Yes","No","No","No","2017-11-08T09:11:51-05:00",0,2,1,1,"Tier 1",9000,9000,9000,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"","Tier 2",1
"602",2011512800803,"Yes","No","No","No","2017-11-18T09:44:37-05:00",0,1,0.66,1,"Tier 1",9000,5940,5940,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"","Tier 3",1
"603",2011512801002,"Yes","No","No","No","2017-11-08T08:47:33-05:00",0,1,0.66,1,"Tier 1",9000,5940,5940,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"","Tier 3",1
"604",2011512801402,"Yes","No","No","No","2017-11-08T09:14:34-05:00",0,1,0.66,2,"Tier 1",9000,5940,5940,"No","Cannot afford the payment","","Yes",NA,"",NA,NA,"",NA,NA,"","Tier 3",1
"605",2011512801502,"Yes","No","No","No","2017-11-07T20:26:44-05:00",0,2,1,1,"Tier 1",9000,9000,9000,"No","I am satisfied with my current electricity/energy source","",NA,NA,"",NA,NA,"",NA,NA,"","Tier 2",1
"606",2011512801801,"Yes","No","No","No","2017-11-08T08:52:20-05:00",1,2,1,1,"Tier 2",1e+05,1e+05,1e+05,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","Tier 2",1
"607",2011512803301,"Yes","No","No","No","2017-11-07T21:27:37-05:00",0,0,0.33,1,"Tier 1",9000,2970,2970,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"","Tier 2",1
"608",2011512803701,"Yes","No","No","No","2017-11-09T08:07:03-05:00",1,2,1,1,"Tier 2",1e+05,1e+05,1e+05,"No","Cannot afford the payment","","No","Cannot afford the payment","","Yes",NA,"",NA,NA,"","Tier 2",1
"609",2011512804202,"No","No","No","No","2017-11-08T10:41:43-05:00",1,0,0.33,1,"Tier 2",1e+05,33000,33000,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","I am satisfied with my current electricity/energy source","",NA,NA,"","Tier 0",1
"610",2011512805201,"Yes","Yes","No","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"","Tier 3",1
"611",2011512806101,"Yes","No","Yes","Yes","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"","Tier 3",1
"612",2011512806603,"Yes","No","No","No","2017-11-08T11:25:13-05:00",1,2,1,1,"Tier 2",1e+05,1e+05,1e+05,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","Tier 3",1
"613",2011512808903,"Yes","No","No","No","2017-11-08T12:15:51-05:00",0,1,0.66,1,"Tier 1",9000,5940,5940,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"","Tier 2",1
"614",2011512808904,"No","No","No","No","2017-12-09T07:04:00",1,0,0.33,1,"Tier 2",1e+05,33000,33000,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"","Tier 0",1
"615",2011514580504,"Yes","No","No","No","2017-11-08T13:16:15-05:00",1,2,1,1,"Tier 2",1e+05,1e+05,1e+05,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","Tier 0",1
"616",2011514580507,"Yes","No","No","No","2017-11-08T10:06:04-05:00",1,2,1,1,"Tier 2",1e+05,1e+05,1e+05,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","Tier 1",1
"617",2011514581205,"Yes","No","No","No","2017-11-08T09:31:35-05:00",0,1,0.66,1,"Tier 1",9000,5940,5940,"No","I am satisfied with my current electricity/energy source","",NA,NA,"",NA,NA,"",NA,NA,"","Tier 1",1
"618",2011514581601,"No","No","No","No","2017-11-08T09:09:03-05:00",1,2,1,2,"Tier 2",1e+05,1e+05,1e+05,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","Tier 0",1
"619",2011514581603,"Yes","No","No","No","2017-11-08T09:25:32-05:00",1,2,1,1,"Tier 2",1e+05,1e+05,1e+05,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","Tier 4",1
"620",2011514582103,"Yes","No","No","No","2017-11-08T11:22:02-05:00",1,2,1,1,"Tier 2",1e+05,1e+05,1e+05,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","Tier 2",1
"621",2011514582302,"Yes","No","No","No","2017-11-09T08:38:04-05:00",1,1,0.66,1,"Tier 2",1e+05,66000,66000,"No","Cannot afford the payment","","No","Cannot afford the payment","","Yes",NA,"",NA,NA,"","Tier 3",1
"622",2011514582304,"Yes","No","No","No","2017-11-08T11:56:43-05:00",0,0,0.33,5,"Tier 1",9000,2970,2970,"No","I am satisfied with my current electricity/energy source","",NA,NA,"",NA,NA,"",NA,NA,"","Tier 1",1
"623",2011514582502,"Yes","No","No","No","2017-11-08T11:09:41-05:00",0,2,1,1,"Tier 1",9000,9000,9000,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","Tier 2",1
"624",2011514582503,"Yes","No","No","No","2017-11-09T07:24:07-05:00",1,2,1,1,"Tier 2",1e+05,1e+05,1e+05,"No","I am satisfied with my current electricity/energy source","",NA,NA,"",NA,NA,"",NA,NA,"","Tier 3",1
"625",2011514582601,"Yes","No","No","No","2017-11-09T05:32:45-05:00",1,2,1,1,"Tier 2",1e+05,1e+05,1e+05,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","Tier 2",1
"626",2011514583001,"Yes","No","No","No","2017-11-28T03:04:28-05:00",1,2,1,1,"Tier 2",1e+05,1e+05,1e+05,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","Tier 3",1
"627",2011514583101,"Yes","No","No","No","2017-11-09T08:16:18-05:00",0,1,0.66,1,"Tier 1",9000,5940,5940,"No","I am satisfied with my current electricity/energy source","",NA,NA,"",NA,NA,"",NA,NA,"","Tier 2",1
"628",2011514583303,"Yes","No","No","No","2017-11-08T11:22:49-05:00",0,2,1,2,"Tier 1",9000,9000,9000,"No","Cannot afford the payment","","Yes",NA,"",NA,NA,"",NA,NA,"","Tier 3",1
"629",2011519100101,"Yes","No","No","No","2017-11-10T04:48:52-05:00",1,1,0.66,1,"Tier 2",1e+05,66000,66000,"No","I am satisfied with my current electricity/energy source","",NA,NA,"",NA,NA,"",NA,NA,"","Tier 2",1
"630",2011519100201,"Yes","No","No","No","2017-11-09T16:43:23-05:00",1,0,0.33,1,"Tier 2",1e+05,33000,33000,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","I am satisfied with my current electricity/energy source","",NA,NA,"","Tier 3",1
"631",2011519100301,"Yes","No","No","No","2017-11-10T06:28:42-05:00",0,1,0.66,1,"Tier 1",9000,5940,5940,"No","I am satisfied with my current electricity/energy source","",NA,NA,"",NA,NA,"",NA,NA,"","Tier 3",1
"632",2011519100901,"Yes","No","No","No","2017-11-10T05:37:48-05:00",1,2,1,1,"Tier 2",1e+05,1e+05,1e+05,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","Tier 2",1
"633",2011519100911,"Yes","No","No","No","2017-11-10T06:06:16-05:00",0,1,0.66,1,"Tier 1",9000,5940,5940,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"","Tier 2",1
"634",2011519100912,"Yes","No","No","No","2017-11-10T05:03:17-05:00",1,1,0.66,1,"Tier 2",1e+05,66000,66000,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"","Tier 0",1
"635",2011519101101,"Yes","No","No","No","2017-11-10T06:57:23-05:00",0,0,0.33,1,"Tier 1",9000,2970,2970,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"","Tier 3",1
"636",2011519101102,"Yes","No","No","No","2017-11-10T07:26:36-05:00",0,1,0.66,1,"Tier 1",9000,5940,5940,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"","Tier 3",1
"637",2011519101301,"No","No","No","No","2017-11-10T06:41:05-05:00",1,2,1,1,"Tier 2",1e+05,1e+05,1e+05,"No","I am satisfied with my current electricity/energy source","",NA,NA,"",NA,NA,"",NA,NA,"","Tier 0",1
"638",2011519101303,"Yes","No","No","No","2017-11-09T17:58:21-05:00",1,2,1,1,"Tier 2",1e+05,1e+05,1e+05,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","No","I am satisfied with my current electricity/energy source","","Tier 2",1
"639",2011519101305,"No","No","No","No","2017-11-10T06:39:31-05:00",0,0,0.33,1,"Tier 1",9000,2970,2970,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"","Tier 0",1
"640",2011519101306,"No","No","No","No","2017-11-10T06:03:02-05:00",0,2,1,1,"Tier 1",9000,9000,9000,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"","Tier 0",1
"641",2011519101307,"Yes","No","No","No","2017-11-10T07:44:11-05:00",1,1,0.66,1,"Tier 2",1e+05,66000,66000,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"","Tier 3",1
"642",2011519101503,"Yes","No","No","No","2017-11-09T18:58:01-05:00",0,2,1,1,"Tier 1",9000,9000,9000,"No","Cannot afford the payment","","Yes",NA,"",NA,NA,"",NA,NA,"","Tier 2",1
"643",2011528240301,"No","No","No","No","2017-11-10T04:41:10-05:00",1,2,1,1,"Tier 2",1e+05,1e+05,1e+05,"No","I am satisfied with my current electricity/energy source","",NA,NA,"",NA,NA,"",NA,NA,"","Tier 0",1
"644",2011528240303,"No","No","No","No","2017-11-10T04:43:01-05:00",1,2,1,1,"Tier 2",1e+05,1e+05,1e+05,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","Tier 0",1
