"","hh_id","c1","c2","c3","c4","c4_oth","c5","c6","c7","c8","c9","c10","c11","c12","c12_oth","c_13","c_13oth","c_14","c15","c16","c17","c18","c19","c19_oth","c_20","c_21","c_22","c_23","c_24","c_27","c_25","c_26__1","c_26__2","c_26__3","c_26__4","c_26__5","c_26__6","c_26__7","c_26__8","c_26__9","c_26__10","c_26__11","c_26__12","c_26__888","c_28a","c_29a","c_30a","c_31a","c32a_hours","c32a_min","c_28b","c_29b","c_30b","c_31b","c32b_hours","c32b_min","c_33","c33oth","c_34","c34_oth","c_35","c35_oth","c_36","c_37","c_38","c39_a","c39_b","c40","c41","c42","c42_oth","elc_aggr_tier"
"655",2011528243401,1,"Yes",NA,NA,"",NA,NA,15,25000,15000,7,1,"Energy company (NEPA/PHCN)","","Monthly","","Yes",37.5,"No","No",NA,NA,"","Cash","Respondent has energy bill and shows it",5000,126,NA,"No","No",0,0,1,1,1,0,0,0,0,0,0,0,0,4,4,4,7,70,0,18,4,8,14,21,0,"Electric generator","","No back-up source","","Call a local technician/local electrician/NEPA","","No-one: we wait until power returns",NA,"No","Unpredictable interruptions",NA,"Yes","No",NA,"","Tier 4"
"656",2011528243701,1,"Yes",NA,NA,"",NA,NA,30,6000,2500,7,4,"Energy company (NEPA/PHCN)","","Monthly","","No",NA,NA,NA,NA,"Fixed monthly fee","","Cash","Respondent does not have an energy bill",NA,NA,2000,"No","No",0,0,1,1,1,0,0,0,0,0,0,0,0,4,2,2,14,35,0,12,4,4,7,21,0,"Dry-cell (non-rechargeable) battery/ Torch/ Flashlight","","No back-up source","","Call a local technician/local electrician/NEPA","","No-one: we wait until power returns",NA,"No","No problems",NA,"Yes","No",NA,"","Tier 3"
"657",2012501800201,1,"Yes",NA,NA,"",NA,NA,30,500,888,0,0,"Energy company (NEPA/PHCN)","","Monthly","","No",NA,NA,NA,NA,"Fixed monthly fee","","Cash","Respondent has energy bill but refuses to show it or could not locate it",NA,NA,500,"No","No",0,0,0,0,1,0,0,0,0,0,0,0,0,888,888,888,888,888,888,888,888,888,888,888,888,"Local mini grid connection (e.g Rural electrification grid)","","No back-up source","","Call/Visit/SMS utility company (DISCO)","","The power company",0,"No","Unexpectedly high bills","High cost of electricity","No","No",NA,"","Tier 1"
"658",2012501801401,1,"Yes",NA,NA,"",NA,NA,1,1000,3000,0,0,"Community/village/municipality","","Monthly","","No",NA,NA,NA,NA,"Utility (DISCO) estimates consumption","","Cash","Respondent does not have an energy bill",NA,NA,1000,"No","No",0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,7,14,0,2,1,1,3,14,0,"Dry-cell (non-rechargeable) battery/ Torch/ Flashlight","","No back-up source","","Call a local technician/local electrician/NEPA","","Someone not from power company",2,"No","Supply shortage/not enough hours of electricity",NA,"No","No",NA,"","Tier 0"
"659",2012501801501,1,"No",15,"Monthly fee is too expensive","","No",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0"
"660",2012501801701,1,"Yes",NA,NA,"",NA,NA,6,3000,1500,3,7,"Neighbor","","Monthly","","No",NA,NA,NA,NA,"Utility (DISCO) estimates consumption","","Cash","Respondent does not have an energy bill",NA,NA,250,"No","No",0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,7,70,0,8,4,2,14,28,0,"Dry-cell (non-rechargeable) battery/ Torch/ Flashlight","","No back-up source","","Call a local technician/local electrician/NEPA","","No-one: we wait until power returns",NA,"No","Unexpectedly high bills",NA,"Yes","No",NA,"","Tier 3"
"661",2012501801702,1,"No",10,"Cost of initial connection is too expensive","","Yes","Up to 6 months",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0"
"662",2012501801703,1,"No",15,"Cost of initial connection is too expensive","","Yes","6 months to 1 year",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0"
"663",2012501801704,1,"Yes",NA,NA,"",NA,NA,8,3000,1500,3,0,"Neighbor","","Monthly","","No",NA,NA,NA,NA,"Fixed monthly fee","","Cash","Respondent has energy bill but refuses to show it or could not locate it",NA,NA,250,"No","No",0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,7,70,0,8,4,2,14,28,0,"Dry-cell (non-rechargeable) battery/ Torch/ Flashlight","","No back-up source","","Call a local technician/local electrician/NEPA","","No-one: we wait until power returns",NA,"No","Low/high voltage problems or voltage fluctuations",NA,"No","No",NA,"","Tier 2"
"664",2012501801901,1,"Yes",NA,NA,"",NA,NA,2,300,1000,0,0,"Energy company (NEPA/PHCN)","","Monthly","","No",NA,NA,NA,NA,"Fixed monthly fee","","Cash","Respondent has energy bill but refuses to show it or could not locate it",NA,NA,300,"No","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,4,12,7,35,0,"Dry-cell (non-rechargeable) battery/ Torch/ Flashlight","","No back-up source","","Call a local technician/local electrician/NEPA","","No-one: we wait until power returns",NA,"No","No problems",NA,"Yes","No",NA,"","Tier 3"
"665",2012501802901,1,"Yes",NA,NA,"",NA,NA,12,3000,1500,1,2,"Energy company (NEPA/PHCN)","","Monthly","","No",NA,NA,NA,NA,"Fixed monthly fee","","Cash","Respondent has energy bill but refuses to show it or could not locate it",NA,NA,500,"No","No",0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,7,70,0,5,1,1,14,28,0,"Dry-cell (non-rechargeable) battery/ Torch/ Flashlight","","No back-up source","","Call a local technician/local electrician/NEPA","","No-one: we wait until power returns",NA,"No","No problems",NA,"No","No",NA,"","Tier 1"
"666",2012501803301,1,"Yes",NA,NA,"",NA,NA,12,1000,750,1,360,"Energy company (NEPA/PHCN)","","Monthly","","No",NA,NA,NA,NA,"Fixed monthly fee","","Cash","Respondent has energy bill but refuses to show it or could not locate it",NA,NA,1000,"No","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,10,888,14,0,"Local mini grid connection (e.g Rural electrification grid)","","No back-up source","","Call/Visit/SMS utility company (DISCO)","","The power company",0,"No","Unexpectedly high bills","High cost of electricity","No","No",NA,"","Tier 0"
"667",2012501803402,1,"Yes",NA,NA,"",NA,NA,6,1500,800,2,7,"Neighbor","","Monthly","","No",NA,NA,NA,NA,"Utility (DISCO) estimates consumption","","Cash","Respondent does not have an energy bill",NA,NA,300,"No","No",0,0,1,1,1,0,0,0,0,0,0,0,0,2,0,0,7,70,0,5,1,1,14,28,0,"Dry-cell (non-rechargeable) battery/ Torch/ Flashlight","","No back-up source","","Call a local technician/local electrician/NEPA","","No-one: we wait until power returns",NA,"No","No problems",NA,"Yes","No",NA,"","Tier 1"
"668",2012501803412,1,"Yes",NA,NA,"",NA,NA,3,300,600,0,0,"Energy company (NEPA/PHCN)","","Monthly","","No",NA,NA,NA,NA,"Fixed monthly fee","","Cash","Respondent does not have an energy bill",NA,NA,300,"No","No",0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,7,70,0,5,1,1,14,28,0,"Dry-cell (non-rechargeable) battery/ Torch/ Flashlight","","No back-up source","","Call a local technician/local electrician/NEPA","","No-one: we wait until power returns",NA,"No","No problems",NA,"Yes","No",NA,"","Tier 1"
"669",2012501803701,1,"No",NA,"Monthly fee is too expensive","","Don't know",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0"
"670",2012501804001,1,"Yes",NA,NA,"",NA,NA,10,1000,10000,0,0,"Energy company (NEPA/PHCN)","","Monthly","","No",NA,NA,NA,NA,"Fixed monthly fee","","Cash","Respondent has energy bill but refuses to show it or could not locate it",NA,NA,1000,"No","No",0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,14,28,0,6,3,6,7,7,0,"Dry-cell (non-rechargeable) battery/ Torch/ Flashlight","","Electric Generator","","Call a local technician/local electrician/NEPA","","Someone not from power company",1,"No","No problems",NA,"No","No",NA,"","Tier 2"
"671",2012509100701,1,"No",NA,"Grid is too far from household/not available","","No",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0"
"672",2012509100703,1,"No",2,"Grid is too far from household/not available","","No",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0"
"673",2012509100902,2,"No",20,"Grid is too far from household/not available","","Yes","1 year to 2 years",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0"
"674",2012509101204,1,"No",NA,"Monthly fee is too expensive","","Don't know",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0"
"675",2012509101205,1,"No",7,"Grid is too far from household/not available","","Yes","Up to 6 months",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0"
"676",2012509101303,1,"No",NA,"Grid is too far from household/not available","","No",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0"
"677",2012509101502,1,"No",NA,"Monthly fee is too expensive","","No",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0"
"678",2012509102201,1,"No",3,"Grid is too far from household/not available","","Yes","1 year to 2 years",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0"
"679",2012509102501,1,"No",2,"Grid is too far from household/not available","","Yes","More than 2 years",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0"
"680",2012509102503,1,"No",7,"Grid is too far from household/not available","","Yes","Up to 6 months",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0"
"681",2012509102801,1,"No",7,"Grid is too far from household/not available","","Yes","Up to 6 months",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0"
"682",2012509102901,1,"No",NA,"Grid is too far from household/not available","","Yes","6 months to 1 year",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0"
"683",2012509102903,2,"No",5,"Grid is too far from household/not available","","Yes","1 year to 2 years",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0"
"684",2012509103501,1,"No",2,"Grid is too far from household/not available","","No",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0"
"685",2013502120101,1,"No",0,"Cost of initial connection is too expensive","","Yes","6 months to 1 year",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0"
"686",2013502120201,1,"No",0,"Cost of initial connection is too expensive","","Yes","Don't Know",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0"
"687",2013502120204,1,"No",0,"Cost of initial connection is too expensive","","Yes","Don't Know",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0"
"688",2013502120602,1,"No",0,"Monthly fee is too expensive","","Yes","6 months to 1 year",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0"
"689",2013502120603,1,"No",0,"Cost of initial connection is too expensive","","Yes","1 year to 2 years",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0"
"690",2013502120712,1,"No",NA,"Cost of initial connection is too expensive","","Yes","1 year to 2 years",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0"
"691",2013502120901,1,"No",0,"Monthly fee is too expensive","","Yes","6 months to 1 year",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0"
"692",2013502121501,1,"Yes",NA,NA,"",NA,NA,5,2000,8000,0,0,"Community/village/municipality","","Monthly","","No",NA,NA,NA,NA,"Fixed monthly fee","","Cash","Respondent does not have an energy bill",NA,NA,2000,"No","No",1,1,1,1,1,1,1,1,1,1,0,0,0,3,1,3,7,10,59,6,3,4,7,2,30,"Dry-cell (non-rechargeable) battery/ Torch/ Flashlight","","No back-up source","","Call a local technician/local electrician/NEPA","","No-one: we wait until power returns",NA,"No","Supply shortage/not enough hours of electricity","Unpredictable interruptions","No","No",NA,"","Tier 2"
"693",2013502122201,1,"No",0,"Monthly fee is too expensive","","Yes","Don't Know",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0"
"694",2013502122205,1,"No",0,"Cost of initial connection is too expensive","","Yes","Don't Know",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0"
"695",2013502122401,1,"No",4,"Monthly fee is too expensive","","Yes","Don't Know",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0"
"696",2013502122402,1,"Yes",NA,NA,"",NA,NA,12,3000,1500,4,2,"Energy company (NEPA/PHCN)","","Monthly","","No",NA,NA,NA,NA,"Fixed monthly fee","","Cash","Respondent has energy bill but refuses to show it or could not locate it",NA,NA,3000,"No","No",0,0,0,0,0,0,0,1,1,1,1,0,0,5,4,4,7,8,38,5,3,5,7,5,20,"Dry-cell (non-rechargeable) battery/ Torch/ Flashlight","","No back-up source","","Call a local technician/local electrician/NEPA","","Someone not from power company",4,"No","Unpredictable interruptions","Supply shortage/not enough hours of electricity","No","No",NA,"","Tier 2"
"697",2013502122801,1,"No",NA,"Satisfied with current energy solution","","Yes","Up to 6 months",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0"
"698",2013502123301,1,"No",0,"Monthly fee is too expensive","","Don't know",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0"
"699",2013504360101,1,"No",NA,"Company refused to connect the household","","Yes","Don't Know",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0"
"700",2013504360102,1,"No",5,"Grid is too far from household/not available","","Yes","Don't Know",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0"
"701",2013504360202,1,"No",NA,"Service Unreliable","","No",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0"
"702",2013504361001,1,"No",2,"Grid is too far from household/not available","","No",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0"
"703",2013504361002,1,"No",2,"Grid is too far from household/not available","","No",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0"
"704",2013504361003,1,"No",2,"Grid is too far from household/not available","","Yes","1 year to 2 years",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0"
"705",2013504361004,1,"No",2,"Grid is too far from household/not available","","Yes","Don't Know",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0"
"706",2013504361005,1,"No",5,"Grid is too far from household/not available","","Yes","1 year to 2 years",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0"
"707",2013504361701,1,"No",10,"Cost of initial connection is too expensive","","Yes","More than 2 years",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0"
"708",2013504361702,1,"No",2,"Grid is too far from household/not available","","Yes","1 year to 2 years",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0"
"709",2013504362601,1,"No",8,"Grid is too far from household/not available","","Yes","Don't Know",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0"
"710",2013504363302,1,"No",NA,"Company refused to connect the household","","Yes","Up to 6 months",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0"
