"","hh_id","i_cookstove__id","i3","i4","i5","i6","i7","i8","i9","i10","i11","i12","i13a","i13b","i14__111","i14__1","i14__2","i14__3","i14__4","i14__5","i14__6","i14__7","i14__8","i14__9","i14__10","i14__11","i14__12","i15","i16","i16_oth","i17","i18","i19a","i19b","i20a","i20b","i21","i22","i23","i24","i25","i26","i27","i31__1","i31__2","i31__3","i31__4","i31__5","i31__6","i31__7","i31__8","i31__9","i32","i32_oth","i33","i35","i36a","i36b","interview__key","elc_aggr_tier","locality"
"686",2011519100912,1,"Koresone Stove","Purchased, upfront","Head",3500,NA,"No","made in china",1500,NA,1,4,11,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Fixed","In dwelling, NOT in sleeping area","",NA,NA,"Kerosene","Not applicable","Always available",NA,30,2,1,60,0,0,5,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",950,NA,"46-97-93-55","Tier 0",1
"687",2011519101101,1,"Electric Stove","Receive for free",NA,NA,"Friend/ relative","No","MADE IN PRC",200,NA,1,12,8,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Moveable","In dwelling, in a sleeping area","",NA,NA,"Electric","Not applicable","Always available",NA,5,7,6,30,60,10,0,"No","No","No","No","No","No","No","No","Yes",NA,"","No",NA,200,NA,"85-64-71-88","Tier 3",1
"688",2011519101102,1,"Electric Stove","Purchased, upfront","Head",2500,NA,"No","888",888,NA,1,3,11,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Moveable","In a separate kitchen","",NA,NA,"Electric","Kerosene","Always available","Always available",1,7,8,40,40,40,10,"No","No","No","No","No","No","No","No","Yes",NA,"","No",NA,0,0,"46-81-57-66","Tier 3",1
"689",2011519101102,2,"Koresone Stove","Purchased, upfront","Wife/Spouse",888,NA,"No","888",888,NA,1,3,11,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Moveable","In a separate kitchen","",NA,NA,"Kerosene","Electric","Always available","Always available",1,7,8,40,40,40,40,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",1200,1200,"46-81-57-66","Tier 3",1
"690",2011519101301,1,"Manufactured Stove Traditional","Purchased, upfront","Wife/Spouse",300,NA,"No","Hand made",200,NA,1,4,11,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Fixed","In dwelling, NOT in sleeping area","","No",NA,"Charcoal","Not applicable","Always available",NA,25,7,3,20,43,35,5,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",500,NA,"97-35-76-46","Tier 0",1
"691",2011519101303,1,"Manufactured Stove Traditional","Purchased, upfront","Wife/Spouse",200,NA,"No","Handmade",0,NA,1,2,0,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Moveable","Outdoors","",NA,NA,"Charcoal","Not applicable","Always available",NA,10,7,2,15,45,0,15,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",440,NA,"54-63-97-54","Tier 2",1
"692",2011519101305,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,6,6,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Fixed","In a separate kitchen","",NA,NA,"Wood purchased","Charcoal","Always available","Always available",5,6,6,30,55,65,30,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",1500,200,"00-48-64-12","Tier 0",1
"693",2011519101305,2,NA,NA,NA,NA,NA,NA,"",NA,"Yes",NA,4,0,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Moveable","Outdoors","",NA,NA,"Charcoal","Wood purchased","Always available","Always available",8,4,4,25,50,68,30,"No","No","No","No","No","No","No","No","Yes",NA,"","No",NA,200,200,"00-48-64-12","Tier 0",1
"694",2011519101306,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,45,11,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Fixed","In a separate kitchen","",NA,NA,"Wood purchased","Not applicable","Always available",NA,30,7,2,120,48,0,0,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",1200,NA,"26-18-92-05","Tier 0",1
"695",2011519101307,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,7,11,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Moveable","In a separate kitchen","",NA,NA,"Wood purchased","Not applicable","Always available",NA,8,7,3,42,60,68,15,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",560,NA,"72-44-28-14","Tier 3",1
"696",2011519101503,1,"Koresone Stove","Purchased, upfront","Head",5000,NA,"No","Made in China",4500,NA,1,4,0,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Moveable","Outdoors","",NA,NA,"Kerosene","Not applicable","Always available",NA,3,7,3,20,30,65,15,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",900,NA,"74-26-49-72","Tier 2",1
"697",2011528240301,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,6,1,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Fixed","Outdoors","",NA,NA,"Wood purchased","Not applicable","Always available",NA,4,7,2,30,0,60,0,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",1500,NA,"49-17-16-78","Tier 0",1
"698",2011528240303,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,12,5,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Moveable","Outdoors","",NA,NA,"Wood purchased","Not applicable","Always available",NA,10,7,3,20,45,60,0,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",400,NA,"85-20-86-45","Tier 0",1
"699",2011528240401,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,10,1,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Fixed","In a separate kitchen","",NA,NA,"Wood purchased","Not applicable","Always available",NA,4,7,2,25,0,90,0,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",800,NA,"05-98-78-82","Tier 3",1
"700",2011528240401,2,"Manufactured Stove Traditional","Purchased, upfront","Wife/Spouse",500,NA,"Yes","Traditional Manufactured",200,NA,1,5,2,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Moveable","Outdoors","",NA,NA,"Charcoal","Not applicable","Mostly available",NA,2,7,1,0,90,0,7,"No","No","No","No","No","No","No","No","Yes",NA,"","No",NA,400,NA,"05-98-78-82","Tier 3",1
"701",2011528241201,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,25,5,"No","No","Yes","Yes","Yes","Yes","Yes","No","No","No","No","No","No","Moveable","Outdoors","",NA,NA,"Wood purchased","Not applicable","Mostly available",NA,5,7,3,80,120,180,30,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",400,NA,"66-26-02-25","Tier 2",1
"702",2011528241203,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,6,2,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Moveable","In a separate kitchen","",NA,NA,"Wood purchased","Not applicable","Always available",NA,10,7,3,18,45,68,0,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",400,NA,"07-37-67-63","Tier 2",1
"703",2011528241303,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,12,11,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Fixed","In a separate kitchen","",NA,NA,"Wood purchased","Not applicable","Always available",NA,3,7,3,1,1,1,30,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",3000,NA,"53-69-56-77","Tier 0",1
"704",2011528241502,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,6,2,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Moveable","Outdoors","",NA,NA,"Wood purchased","Not applicable","Always available",NA,10,7,3,20,48,60,0,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",400,NA,"41-87-99-07","Tier 0",1
"705",2011528241702,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,20,6,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Fixed","In a separate kitchen","",NA,NA,"Wood collected","Not applicable","Always available",NA,2,7,63,60,120,120,50,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",800,NA,"94-78-73-36","Tier 1",1
"706",2011528241801,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,7,2,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Moveable","Outdoors","",NA,NA,"Wood purchased","Not applicable","Always available",NA,15,7,3,3,19,29,0,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",1500,NA,"66-59-88-10","Tier 0",1
"707",2011528242501,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,2,11,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Moveable","Outdoors","",NA,NA,"Wood purchased","Not applicable","Always available",NA,30,7,3,1,1,1,30,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",0,NA,"62-45-52-66","Tier 0",1
"708",2011528242502,1,NA,NA,NA,NA,NA,NA,"",NA,"Yes",NA,5,2,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Moveable","In a separate kitchen","","No",NA,"Charcoal","Not applicable","Always available",NA,10,7,3,30,60,120,20,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",1800,NA,"26-48-67-93","Tier 1",1
"709",2011528243201,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,5,8,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Fixed","In a separate kitchen","",NA,NA,"Wood purchased","Not applicable","Always available",NA,30,7,3,40,90,170,20,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",3000,NA,"60-37-30-85","Tier 2",1
"710",2011528243401,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,30,8,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Fixed","In a separate kitchen","",NA,NA,"Wood purchased","Not applicable","Always available",NA,5,7,3,40,90,90,0,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",4000,NA,"50-21-53-28","Tier 4",1
"711",2011528243701,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,10,9,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Fixed","In a separate kitchen","",NA,NA,"Wood purchased","Not applicable","Always available",NA,3,7,3,30,60,120,20,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",400,NA,"51-20-31-01","Tier 3",1
"712",2012501800201,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,25,888,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Fixed","Outdoors","",NA,NA,"Wood collected","Not applicable","Always available",NA,3,7,3,120,180,180,50,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",0,NA,"90-08-62-11","Tier 1",0
"713",2012501801401,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,25,0,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Moveable","Outdoors","",NA,NA,"Wood purchased","Not applicable","Mostly available",NA,5,7,3,15,60,120,5,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",3000,NA,"97-41-24-70","Tier 0",0
"714",2012501801501,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,14,8,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Fixed","Outdoors","",NA,NA,"Wood collected","Not applicable","Always available",NA,13,7,3,26,58,60,0,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",0,NA,"36-76-94-44","Tier 0",0
"715",2012501801701,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,20,1,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Fixed","Outdoors","",NA,NA,"Wood collected","Wood purchased","Mostly available","Sometimes available",4,7,7,15,60,60,0,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",0,150,"03-94-14-48","Tier 3",0
"716",2012501801702,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,30,9,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Fixed","Outdoors","",NA,NA,"Wood purchased","Wood collected","Always available","Sometimes available",5,7,3,10,0,120,15,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",3000,0,"81-80-94-97","Tier 0",0
"717",2012501801703,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,8,5,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Fixed","Outdoors","",NA,NA,"Wood collected","Wood purchased","Mostly available","Always available",3,7,3,10,120,120,0,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",0,200,"21-00-78-25","Tier 0",0
"718",2012501801704,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,6,6,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Moveable","Outdoors","",NA,NA,"Wood collected","Not applicable","Always available",NA,5,7,7,15,60,60,0,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",0,NA,"11-10-47-16","Tier 2",0
"719",2012501801901,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,10,10,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Fixed","Outdoors","",NA,NA,"Wood purchased","Wood collected","Always available","Sometimes available",10,7,3,20,40,60,0,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",1000,0,"38-33-93-64","Tier 3",0
"720",2012501802901,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,2,5,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Moveable","Outdoors","",NA,NA,"Wood collected","Not applicable","Always available",NA,10,7,2,10,45,60,3,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",0,NA,"18-04-62-24","Tier 1",0
"721",2012501803301,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,3,888,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Fixed","Outdoors","",NA,NA,"Wood collected","Wood purchased","Always available","Always available",5,7,3,15,15,120,40,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",7500,7500,"13-97-08-27","Tier 0",0
"722",2012501803402,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,35,5,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Fixed","Outdoors","",NA,NA,"Wood collected","Not applicable","Always available",NA,4,7,2,30,0,120,0,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",0,NA,"11-85-21-53","Tier 1",0
"723",2012501803412,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,25,1,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Fixed","Outdoors","",NA,NA,"Wood collected","Not applicable","Always available",NA,5,7,3,15,0,60,0,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",0,NA,"40-48-32-18","Tier 1",0
"724",2012501803701,1,"Koresone Stove","Receive for free",NA,NA,"Local govt","No","0",0,NA,1,30,888,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Fixed","Outdoors","",NA,NA,"Wood collected","Not applicable","Always available",NA,5,7,3,80,120,180,50,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",0,NA,"40-04-41-55","Tier 0",0
"725",2012501804001,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,15,0,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Moveable","Outdoors","",NA,NA,"Wood purchased","Garbage/plastic","Always available","Always available",10,7,3,20,60,60,10,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",3000,500,"49-36-47-87","Tier 2",0
"726",2012509100701,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,15,7,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Moveable","Outdoors","",NA,NA,"Wood purchased","Not applicable","Always available",NA,10,7,3,20,45,60,0,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",1000,NA,"44-51-57-50","Tier 0",0
"727",2012509100703,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,2,4,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Fixed","Outdoors","",NA,NA,"Wood collected","Not applicable","Mostly available",NA,3,7,2,20,0,120,0,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",0,NA,"15-98-48-32","Tier 0",0
"728",2012509100902,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,8,11,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Moveable","Outdoors","",NA,NA,"Wood purchased","Not applicable","Always available",NA,5,7,3,20,40,60,7,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",3000,NA,"81-47-75-05","Tier 0",0
"729",2012509101204,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,6,9,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Fixed","Outdoors","",NA,NA,"Wood collected","Wood purchased","Mostly available","Always available",10,7,3,90,120,140,45,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",0,1000,"04-68-50-99","Tier 0",0
"730",2012509101205,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,13,3,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Fixed","Outdoors","",NA,NA,"Wood collected","Not applicable","Always available",NA,20,7,3,20,0,60,0,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",0,NA,"45-08-63-20","Tier 0",0
"731",2012509101303,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,10,2,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Moveable","Outdoors","",NA,NA,"Wood purchased","Not applicable","Always available",NA,13,7,3,16,48,60,0,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",1400,NA,"98-81-66-58","Tier 0",0
"732",2012509101502,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,5,8,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Fixed","Outdoors","",NA,NA,"Wood purchased","Not applicable","Always available",NA,10,7,2,30,120,0,45,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",0,NA,"42-39-04-79","Tier 0",0
"733",2012509102201,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,30,8,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Fixed","Outdoors","",NA,NA,"Wood purchased","Not applicable","Always available",NA,5,7,7,40,60,60,10,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",1600,NA,"90-14-17-38","Tier 0",0
"734",2012509102501,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,1,0,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Fixed","Outdoors","",NA,NA,"Wood collected","Wood purchased","Mostly available","Mostly available",1,7,3,20,30,50,30,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",0,1200,"84-38-23-78","Tier 0",0
"735",2012509102503,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,35,11,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Fixed","Outdoors","",NA,NA,"Wood collected","Not applicable","Always available",NA,15,7,3,15,0,30,0,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",0,NA,"05-06-70-16","Tier 0",0
"736",2012509102801,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,30,11,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Fixed","Outdoors","",NA,NA,"Wood purchased","Not applicable","Always available",NA,10,7,3,15,30,60,0,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",4000,NA,"25-51-86-12","Tier 0",0
"737",2012509102901,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,10,8,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Moveable","Outdoors","",NA,NA,"Wood purchased","Not applicable","Always available",NA,11,7,3,3,17,43,68,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",3000,NA,"64-14-26-47","Tier 0",0
"738",2012509102903,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,7,11,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Fixed","Outdoors","",NA,NA,"Wood purchased","Crop Residue/Plant Biomass","Always available","Always available",5,7,3,20,40,50,0,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",1500,0,"47-48-57-58","Tier 0",0
"739",2012509103501,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,1,0,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Fixed","Outdoors","",NA,NA,"Wood collected","Wood purchased","Mostly available","Mostly available",2,7,3,15,30,60,0,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",0,200,"08-57-49-77","Tier 0",0
"740",2013502120101,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,40,11,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Fixed","In dwelling, NOT in sleeping area","",NA,NA,"Wood purchased","Not applicable","Always available",NA,25,7,3,65,120,45,22,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",45,NA,"69-88-29-43","Tier 0",0
"741",2013502120201,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,20,11,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Fixed","In dwelling, NOT in sleeping area","",NA,NA,"Wood purchased","Not applicable","Always available",NA,15,7,2,65,0,125,0,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",3000,NA,"07-78-66-60","Tier 0",0
