"","hh_id","k_start","k1","k2","index_random_3b","random_number_1","index_random_2b","fuelwood_stove_type","wood_full_price","random_percentage_price_fuel","k_amount_1","k3","k3a","wood_6month","k4","k5","k5_oth","wood_12month","k6","k7","k7_oth","wood_24month","k8","k9","k9_oth","charcoal_stove_type","charc_full_price","charcoal_part_price","k_amount_2","k3_charcoal","k3a_charcoal","charcoal_6month","k4_charcoal","k5_charcoal","k5_oth_charcoal","charcoal_12month","k6_charcoal","k7_charcoal","k7_oth_charcoal","charcoal_24month","k8_charcoal","k9_charcoal","k9_oth_charcoal","elc_aggr_tier","locality"
"561",2009512821105,"2017-11-30T07:09:13","HH uses more firewood or crop residues or other biomass than charcoal",2,1,0.66,0,"Aspirational wood ICS available in country",12000,7920,7920,"Yes",NA,1320,NA,NA,"",660,NA,NA,"",330,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0",0
"562",2009512821504,"2017-11-30T05:20:58","HH uses more firewood or crop residues or other biomass than charcoal",2,1,0.66,1,"Popular affordable wood ICS available in local market.",9000,5940,5940,"Yes",NA,990,NA,NA,"",495,NA,NA,"",247,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0",0
"563",2009512821505,"2017-11-30T05:59:13","HH uses more firewood or crop residues or other biomass than charcoal",2,0,0.33,0,"Aspirational wood ICS available in country",12000,3960,3960,"Yes",NA,660,NA,NA,"",330,NA,NA,"",165,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0",0
"564",2009512821506,"2017-11-30T05:10:58","HH uses more firewood or crop residues or other biomass than charcoal",1,0,0.33,0,"Aspirational wood ICS available in country",12000,3960,3960,"No","Cannot afford the payment",660,"Yes",NA,"",330,NA,NA,"",165,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0",0
"565",2009512822003,"2017-11-30T05:56:41","HH uses more firewood or crop residues or other biomass than charcoal",1,0,0.33,1,"Popular affordable wood ICS available in local market.",9000,2970,2970,"Yes",NA,495,NA,NA,"",247,NA,NA,"",123,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0",0
"566",2009512822101,"2017-11-30T06:59:45","HH uses more firewood or crop residues or other biomass than charcoal",2,0,0.33,1,"Popular affordable wood ICS available in local market.",9000,2970,2970,"Yes",NA,495,NA,NA,"",247,NA,NA,"",123,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0",0
"567",2009512823010,"2017-11-30T07:10:09","HH uses more firewood or crop residues or other biomass than charcoal",1,0,0.33,0,"Aspirational wood ICS available in country",12000,3960,3960,"No","Cannot afford the payment",660,"No","Cannot afford the payment","",330,"Yes",NA,"",165,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0",0
"568",2010506000501,"2017-11-21T08:17:18-05:00","HH uses more firewood or crop residues or other biomass than charcoal",2,0,0.33,0,"Aspirational wood ICS available in country",12000,3960,3960,"Yes",NA,660,NA,NA,"",330,NA,NA,"",165,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 2",0
"569",2010506000601,"2017-11-21T10:42:14-05:00","HH uses more firewood or crop residues or other biomass than charcoal",1,0,0.33,1,"Popular affordable wood ICS available in local market.",9000,2970,2970,"Yes",NA,495,NA,NA,"",247,NA,NA,"",123,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0",0
"570",2010506000801,"2017-11-21T07:06:32-05:00","HH uses more firewood or crop residues or other biomass than charcoal",2,0,0.33,1,"Popular affordable wood ICS available in local market.",9000,2970,2970,"Yes",NA,495,NA,NA,"",247,NA,NA,"",123,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0",0
"571",2010506000901,"2017-11-21T06:14:31-05:00","HH uses more firewood or crop residues or other biomass than charcoal",3,1,0.66,1,"Popular affordable wood ICS available in local market.",9000,5940,5940,"Yes",NA,990,NA,NA,"",495,NA,NA,"",247,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0",0
"572",2010506001301,"2017-11-21T05:19:06-05:00","HH uses more firewood or crop residues or other biomass than charcoal",2,1,0.66,0,"Aspirational wood ICS available in country",12000,7920,7920,"Yes",NA,1320,NA,NA,"",660,NA,NA,"",330,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0",0
"573",2010506001601,"2017-11-21T06:00:15-05:00","HH uses more firewood or crop residues or other biomass than charcoal",2,1,0.66,0,"Aspirational wood ICS available in country",12000,7920,7920,"Yes",NA,1320,NA,NA,"",660,NA,NA,"",330,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0",0
"574",2010506001701,"2017-11-21T06:27:53-05:00","HH uses more firewood or crop residues or other biomass than charcoal",1,0,0.33,0,"Aspirational wood ICS available in country",12000,3960,3960,"Yes",NA,660,NA,NA,"",330,NA,NA,"",165,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0",0
"575",2010506001802,"2017-11-21T08:43:13-05:00","HH uses more firewood or crop residues or other biomass than charcoal",2,1,0.66,0,"Aspirational wood ICS available in country",12000,7920,7920,"Yes",NA,1320,NA,NA,"",660,NA,NA,"",330,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0",0
"576",2010506001901,"2017-11-21T05:57:04-05:00","HH uses more firewood or crop residues or other biomass than charcoal",1,0,0.33,0,"Aspirational wood ICS available in country",12000,3960,3960,"Yes",NA,660,NA,NA,"",330,NA,NA,"",165,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0",0
"577",2010506002001,"2017-11-21T06:58:39-05:00","HH uses more firewood or crop residues or other biomass than charcoal",2,0,0.33,0,"Aspirational wood ICS available in country",12000,3960,3960,"Yes",NA,660,NA,NA,"",330,NA,NA,"",165,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0",0
"578",2010506002002,"2017-11-21T05:46:15-05:00","HH uses more firewood or crop residues or other biomass than charcoal",1,1,0.66,1,"Popular affordable wood ICS available in local market.",9000,5940,5940,"Yes",NA,990,NA,NA,"",495,NA,NA,"",247,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0",0
"579",2010506002201,"2017-11-21T06:57:39-05:00","HH uses more firewood or crop residues or other biomass than charcoal",2,1,0.66,0,"Aspirational wood ICS available in country",12000,7920,7920,"Yes",NA,1320,NA,NA,"",660,NA,NA,"",330,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0",0
"580",2010506002402,"2017-11-21T07:19:42-05:00","HH uses more firewood or crop residues or other biomass than charcoal",2,0,0.33,1,"Popular affordable wood ICS available in local market.",9000,2970,2970,"Yes",NA,495,NA,NA,"",247,NA,NA,"",123,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0",0
"581",2010506002501,"2017-11-21T09:46:14-05:00","HH uses more firewood or crop residues or other biomass than charcoal",2,0,0.33,1,"Popular affordable wood ICS available in local market.",9000,2970,2970,"Yes",NA,495,NA,NA,"",247,NA,NA,"",123,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0",0
"582",2010519140102,"2017-11-20T05:15:27-05:00","HH uses more firewood or crop residues or other biomass than charcoal",2,1,0.66,0,"Aspirational wood ICS available in country",12000,7920,7920,"No","Cannot afford the payment",1320,"No","Cannot afford the payment","",660,"No","Cannot afford the payment","",330,"Yes",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0",1
"583",2010519140103,"2017-11-21T05:44:57-05:00","HH uses more firewood or crop residues or other biomass than charcoal",2,0,0.33,1,"Popular affordable wood ICS available in local market.",9000,2970,2970,"Yes",NA,495,NA,NA,"",247,NA,NA,"",123,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0",1
"584",2010519140201,"2017-11-21T06:40:44-05:00","HH uses more firewood or crop residues or other biomass than charcoal",1,1,0.66,1,"Popular affordable wood ICS available in local market.",9000,5940,5940,"Yes",NA,990,NA,NA,"",495,NA,NA,"",247,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0",1
"585",2010519140801,"2017-11-21T07:13:49-05:00","HH uses more firewood or crop residues or other biomass than charcoal",2,0,0.33,1,"Popular affordable wood ICS available in local market.",9000,2970,2970,"Yes",NA,495,NA,NA,"",247,NA,NA,"",123,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0",1
"586",2010519140803,"2017-11-20T07:17:32-05:00","HH uses more firewood or crop residues or other biomass than charcoal",2,0,0.33,0,"Aspirational wood ICS available in country",12000,3960,3960,"No","Cannot afford the payment",660,"No","Cannot afford the payment","",330,"No","Cannot afford the payment","",165,"No","Cannot afford the payment","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0",1
"587",2010519141001,"2017-11-21T05:31:09-05:00","HH uses more firewood or crop residues or other biomass than charcoal",2,0,0.33,1,"Popular affordable wood ICS available in local market.",9000,2970,2970,"No","Cannot afford the payment",495,"No","Do not need an improved cookstove","",247,NA,NA,"",123,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0",1
"588",2010519141002,"2017-11-21T05:39:22-05:00","HH uses more firewood or crop residues or other biomass than charcoal",2,0,0.33,0,"Aspirational wood ICS available in country",12000,3960,3960,"Yes",NA,660,NA,NA,"",330,NA,NA,"",165,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0",1
"589",2010519142001,"2017-11-21T05:54:02-05:00","HH uses more firewood or crop residues or other biomass than charcoal",2,1,0.66,0,"Aspirational wood ICS available in country",12000,7920,7920,"No","Cannot afford the payment",1320,"No","Cannot afford the payment","",660,"No","Cannot afford the payment","",330,"No","Do not need an improved cookstove","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0",1
"590",2010519142002,"2017-11-21T06:32:52-05:00","HH uses more firewood or crop residues or other biomass than charcoal",2,1,0.66,1,"Popular affordable wood ICS available in local market.",9000,5940,5940,"Yes",NA,990,NA,NA,"",495,NA,NA,"",247,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0",1
"591",2010519142003,"2017-11-21T07:22:23-05:00","HH uses more firewood or crop residues or other biomass than charcoal",2,1,0.66,1,"Popular affordable wood ICS available in local market.",9000,5940,5940,"No","Cannot afford the payment",990,"No","Do not need an improved cookstove","",495,NA,NA,"",247,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0",1
"592",2010519142301,"2017-11-21T06:07:10-05:00","HH uses more firewood or crop residues or other biomass than charcoal",2,0,0.33,1,"Popular affordable wood ICS available in local market.",9000,2970,2970,"No","Cannot afford the payment",495,"No","Do not need an improved cookstove","",247,NA,NA,"",123,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0",1
"593",2010519142402,"2017-11-21T06:52:02-05:00","HH uses more firewood or crop residues or other biomass than charcoal",2,0,0.33,1,"Popular affordable wood ICS available in local market.",9000,2970,2970,"Yes",NA,495,NA,NA,"",247,NA,NA,"",123,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0",1
"594",2010519142801,"2017-11-21T07:24:13-05:00","HH uses more firewood or crop residues or other biomass than charcoal",2,0,0.33,1,"Popular affordable wood ICS available in local market.",9000,2970,2970,"Yes",NA,495,NA,NA,"",247,NA,NA,"",123,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0",1
"595",2010519142901,"2017-11-20T06:19:28-05:00","HH uses more firewood or crop residues or other biomass than charcoal",2,1,0.66,0,"Aspirational wood ICS available in country",12000,7920,7920,"No","Cannot afford the payment",1320,"No","Cannot afford the payment","",660,"Yes",NA,"",330,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0",1
"596",2011512800801,"2017-11-08T10:07:20-05:00","HH uses more firewood or crop residues or other biomass than charcoal",2,0,0.33,1,"Popular affordable wood ICS available in local market.",9000,2970,2970,"Yes",NA,495,NA,NA,"",247,NA,NA,"",123,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 2",1
"597",2011512800803,"2017-11-08T11:28:39-05:00","HH uses more firewood or crop residues or other biomass than charcoal",2,1,0.66,1,"Popular affordable wood ICS available in local market.",9000,5940,5940,"No","Cannot afford the payment",990,"No","Cannot afford the payment","",495,"Yes",NA,"",247,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 3",1
"598",2011512801002,"2017-11-08T09:12:41-05:00","HH uses more charcoal than firewood or crop residues",1,1,0.66,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"","Aspirational charcoal ICS available in country",15000,9900,9900,"Yes",NA,1650,NA,NA,NA,825,NA,NA,NA,412,NA,NA,NA,"Tier 3",1
"599",2011512801402,"2017-11-08T09:37:27-05:00","HH uses more firewood or crop residues or other biomass than charcoal",2,0,0.33,1,"Popular affordable wood ICS available in local market.",9000,2970,2970,"Yes",NA,495,NA,NA,"",247,NA,NA,"",123,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 3",1
"600",2011512801801,"2017-11-08T09:07:25-05:00","HH uses more firewood or crop residues or other biomass than charcoal",1,0,0.33,0,"Aspirational wood ICS available in country",12000,3960,3960,"No","Do not need an improved cookstove",660,NA,NA,"",330,NA,NA,"",165,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 2",1
"601",2011512803301,"2017-11-07T21:45:12-05:00","HH uses more firewood or crop residues or other biomass than charcoal",2,0,0.33,0,"Aspirational wood ICS available in country",12000,3960,3960,"No","Cannot afford the payment",660,"No","Cannot afford the payment","",330,"Yes",NA,"",165,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 2",1
"602",2011512803701,"2017-11-09T08:28:56-05:00","HH uses more firewood or crop residues or other biomass than charcoal",1,0,0.33,0,"Aspirational wood ICS available in country",12000,3960,3960,"No","Do not need an improved cookstove",660,NA,NA,"",330,NA,NA,"",165,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 2",1
"603",2011512804202,"2017-11-08T10:58:38-05:00","HH uses more firewood or crop residues or other biomass than charcoal",1,0,0.33,1,"Popular affordable wood ICS available in local market.",9000,2970,2970,"No","Cannot afford the payment",495,"Yes",NA,"",247,NA,NA,"",123,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0",1
"604",2011512805201,"2017-11-08T19:35:54-05:00","HH uses more firewood or crop residues or other biomass than charcoal",2,0,0.33,1,"Popular affordable wood ICS available in local market.",9000,2970,2970,"No","Do not need an improved cookstove",495,NA,NA,"",247,NA,NA,"",123,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 3",1
"605",2011512806101,"2017-11-09T08:06:21-05:00","HH uses more charcoal than firewood or crop residues",2,1,0.66,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"","Popular affordable charcoal ICS available in local market.",5500,3630,3630,"No","Cannot afford the payment",605,"No","Do not need an improved cookstove",NA,302,NA,NA,NA,151,NA,NA,NA,"Tier 3",1
"606",2011512806603,"2017-11-08T11:56:46-05:00","HH uses more firewood or crop residues or other biomass than charcoal",1,0,0.33,1,"Popular affordable wood ICS available in local market.",9000,2970,2970,"Yes",NA,495,NA,NA,"",247,NA,NA,"",123,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 3",1
"607",2011512808903,"2017-11-08T12:47:11-05:00","HH uses more firewood or crop residues or other biomass than charcoal",1,0,0.33,1,"Popular affordable wood ICS available in local market.",9000,2970,2970,"Yes",NA,495,NA,NA,"",247,NA,NA,"",123,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 2",1
"608",2011512808904,"2017-12-09T07:31:09","HH uses more firewood or crop residues or other biomass than charcoal",2,0,0.33,0,"Aspirational wood ICS available in country",12000,3960,3960,"No","Cannot afford the payment",660,"No","Do not need an improved cookstove","",330,NA,NA,"",165,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0",1
"609",2011514580504,"2017-11-08T13:53:44-05:00","HH uses more firewood or crop residues or other biomass than charcoal",1,1,0.66,1,"Popular affordable wood ICS available in local market.",9000,5940,5940,"No","Do not need an improved cookstove",990,NA,NA,"",495,NA,NA,"",247,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0",1
"610",2011514581205,"2017-11-08T09:57:13-05:00","HH uses more firewood or crop residues or other biomass than charcoal",1,0,0.33,1,"Popular affordable wood ICS available in local market.",9000,2970,2970,"No","Cannot afford the payment",495,"No","Cannot afford the payment","",247,"No","Cannot afford the payment","",123,"No","Cannot afford the payment","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 1",1
"611",2011514581601,"2017-11-08T09:44:20-05:00","HH uses more firewood or crop residues or other biomass than charcoal",2,0,0.33,0,"Aspirational wood ICS available in country",12000,3960,3960,"No","Do not need an improved cookstove",660,NA,NA,"",330,NA,NA,"",165,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0",1
"612",2011514582103,"2017-11-08T11:44:19-05:00","HH uses more firewood or crop residues or other biomass than charcoal",1,0,0.33,0,"Aspirational wood ICS available in country",12000,3960,3960,"No","Cannot afford the payment",660,"No","Cannot afford the payment","",330,"No","Cannot afford the payment","",165,"No","Cannot afford the payment","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 2",1
"613",2011514582302,"2017-11-09T08:48:30-05:00","HH uses more firewood or crop residues or other biomass than charcoal",2,0,0.33,1,"Popular affordable wood ICS available in local market.",9000,2970,2970,"No","Do not need an improved cookstove",495,NA,NA,"",247,NA,NA,"",123,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 3",1
"614",2011514582304,"2017-11-08T12:26:31-05:00","HH uses more charcoal than firewood or crop residues",5,0,0.33,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"","Popular affordable charcoal ICS available in local market.",5500,1820,1820,"No","Do not need an improved cookstove",303,NA,NA,NA,151,NA,NA,NA,75,NA,NA,NA,"Tier 1",1
"615",2011514582502,"2017-11-08T11:50:32-05:00","HH uses more firewood or crop residues or other biomass than charcoal",1,1,0.66,1,"Popular affordable wood ICS available in local market.",9000,5940,5940,"No","Cannot afford the payment",990,"No","Cannot afford the payment","",495,"No","Cannot afford the payment","",247,"No","Cannot afford the payment","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 2",1
"616",2011514582503,"2017-11-09T07:43:12-05:00","HH uses more firewood or crop residues or other biomass than charcoal",2,1,0.66,1,"Popular affordable wood ICS available in local market.",9000,5940,5940,"No","Cannot afford the payment",990,"No","Cannot afford the payment","",495,"Yes",NA,"",247,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 3",1
"617",2011514582601,"2017-11-08T11:40:10-05:00","HH uses more firewood or crop residues or other biomass than charcoal",2,1,0.66,1,"Popular affordable wood ICS available in local market.",9000,5940,5940,"No","Do not need an improved cookstove",990,NA,NA,"",495,NA,NA,"",247,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 2",1
"618",2011514583001,"2017-11-09T08:14:27-05:00","HH uses more firewood or crop residues or other biomass than charcoal",2,0,0.33,0,"Aspirational wood ICS available in country",12000,3960,3960,"No","Cannot afford the payment",660,"No","Cannot afford the payment","",330,"No","Cannot afford the payment","",165,"No","Cannot afford the payment","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 3",1
"619",2011514583101,"2017-11-09T08:47:04-05:00","HH uses more firewood or crop residues or other biomass than charcoal",2,0,0.33,0,"Aspirational wood ICS available in country",12000,3960,3960,"No","Do not need an improved cookstove",660,NA,NA,"",330,NA,NA,"",165,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 2",1
"620",2011514583303,"2017-11-08T11:59:47-05:00","HH uses more charcoal than firewood or crop residues",2,0,0.33,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"","Popular affordable charcoal ICS available in local market.",5500,1820,1820,"Yes",NA,303,NA,NA,NA,151,NA,NA,NA,75,NA,NA,NA,"Tier 3",1
"621",2011519101301,"2017-11-10T06:53:07-05:00","HH uses more charcoal than firewood or crop residues",2,1,0.66,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"","Aspirational charcoal ICS available in country",15000,9900,9900,"Yes",NA,1650,NA,NA,NA,825,NA,NA,NA,412,NA,NA,NA,"Tier 0",1
"622",2011519101303,"2017-11-09T18:17:12-05:00","HH uses more charcoal than firewood or crop residues",2,0,0.33,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"","Popular affordable charcoal ICS available in local market.",5500,1820,1820,"No","Cannot afford the payment",303,"No","Cannot afford the payment",NA,151,"No","Cannot afford the payment",NA,75,"No","Do not need an improved cookstove",NA,"Tier 2",1
"623",2011519101305,"2017-11-10T07:04:44-05:00","HH uses more firewood or crop residues or other biomass than charcoal",2,0,0.33,1,"Popular affordable wood ICS available in local market.",9000,2970,2970,"Yes",NA,495,NA,NA,"",247,NA,NA,"",123,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tier 0",1
